,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
17,2023-08-12,18:00,Eliteserien,Matchweek 18,Sat,Home,L,1,2,Strømsgodset,59.0,4138.0,Bjørn Inge Utvik,4-2-3-1,Svein Oddvar Moen,Match Report,,20.0,5.0,,0,0,2023,Sarpsborg 08
18,2023-08-19,18:00,Eliteserien,Matchweek 19,Sat,Away,W,3,0,Odd,52.0,4373.0,Bjørn Inge Utvik,4-2-3-1,Marius Grøtta,Match Report,,24.0,7.0,,0,0,2023,Sarpsborg 08
19,2023-08-26,18:00,Eliteserien,Matchweek 20,Sat,Home,W,4,0,Tromsø,38.0,4133.0,Bjørn Inge Utvik,4-2-3-1,Ola Nilsen,Match Report,,14.0,8.0,,0,0,2023,Sarpsborg 08
20,2023-09-03,17:00,Eliteserien,Matchweek 21,Sun,Away,L,0,1,Brann,41.0,11603.0,Bjørn Inge Utvik,4-2-3-1,Mohammad Aslam,Match Report,,14.0,3.0,,0,0,2023,Sarpsborg 08
21,2023-09-17,17:00,Eliteserien,Matchweek 22,Sun,Home,W,3,1,Lillestrøm,41.0,5498.0,Bjørn Inge Utvik,4-5-1,Kristoffer Hagenes,Match Report,,18.0,6.0,,0,0,2023,Sarpsborg 08
22,2023-09-24,17:00,Eliteserien,Matchweek 23,Sun,Away,D,1,1,HamKam,52.0,3522.0,Bjørn Inge Utvik,4-2-3-1,Kai Erik Steen,Match Report,,19.0,4.0,,0,0,2023,Sarpsborg 08
23,2023-10-08,17:00,Eliteserien,Matchweek 24,Sun,Home,W,5,2,Rosenborg,62.0,8022.0,Bjørn Inge Utvik,4-2-3-1,Espen Andreas Eskås,Match Report,,20.0,9.0,,1,1,2023,Sarpsborg 08
24,2023-10-22,17:00,Eliteserien,Matchweek 25,Sun,Away,L,2,3,Aalesund,62.0,4348.0,Bjørn Inge Utvik,4-2-3-1,Svein Sinnes,Match Report,,20.0,4.0,,0,0,2023,Sarpsborg 08
25,2023-10-29,17:00,Eliteserien,Matchweek 26,Sun,Home,D,2,2,Stabæk,61.0,3676.0,Bjørn Inge Utvik,4-2-3-1,Jan Tennøy,Match Report,,19.0,7.0,,0,0,2023,Sarpsborg 08
26,2023-11-05,17:00,Eliteserien,Matchweek 27,Sun,Home,W,3,2,Vålerenga,50.0,4623.0,Bjørn Inge Utvik,4-2-3-1,Daniel Higraff,Match Report,,22.0,10.0,,0,0,2023,Sarpsborg 08
27,2023-11-12,17:00,Eliteserien,Matchweek 28,Sun,Away,L,1,2,Viking,61.0,11425.0,Bjørn Inge Utvik,4-2-3-1,Kristoffer Hagenes,Match Report,,11.0,3.0,,0,0,2023,Sarpsborg 08
28,2023-11-26,17:00,Eliteserien,Matchweek 29,Sun,Home,L,1,3,Molde,55.0,3574.0,Bjørn Inge Utvik,4-2-3-1,Mohammad Aslam,Match Report,,11.0,4.0,,0,0,2023,Sarpsborg 08
29,2023-12-03,17:00,Eliteserien,Matchweek 30,Sun,Away,L,0,2,Bodø/Glimt,40.0,6234.0,Mikkel Maigaard,4-2-3-1,Marius Grøtta,Match Report,,13.0,2.0,,0,0,2023,Sarpsborg 08
0,2023-04-10,14:30,Eliteserien,Matchweek 1,Mon,Home,W,1,0,Viking,47.0,15104.0,Markus Henriksen,3-5-2,Espen Andreas Eskås,Match Report,,12.0,1.0,,0,0,2023,Rosenborg
1,2023-04-16,17:00,Eliteserien,Matchweek 2,Sun,Away,D,1,1,Molde,46.0,10730.0,Markus Henriksen,3-4-3,Tore Hansen,Match Report,,8.0,0.0,,0,0,2023,Rosenborg
2,2023-04-23,17:00,Eliteserien,Matchweek 3,Sun,Home,D,1,1,Sandefjord,58.0,11256.0,Markus Henriksen,3-5-2,Kristoffer Hagenes,Match Report,,14.0,5.0,,0,0,2023,Rosenborg
3,2023-04-30,19:15,Eliteserien,Matchweek 4,Sun,Away,D,0,0,Odd,53.0,8331.0,Markus Henriksen,3-4-3,Daniel Higraff,Match Report,,10.0,0.0,,0,0,2023,Rosenborg
4,2023-05-03,18:00,Eliteserien,Matchweek 18,Wed,Home,L,0,2,Brann,32.0,13021.0,Markus Henriksen,3-4-3,Espen Andreas Eskås,Match Report,,6.0,2.0,,0,0,2023,Rosenborg
5,2023-05-06,18:00,Eliteserien,Matchweek 5,Sat,Home,L,1,3,Vålerenga,58.0,14654.0,Markus Henriksen,3-5-2,Svein Oddvar Moen,Match Report,,6.0,2.0,,0,0,2023,Rosenborg
6,2023-05-13,17:00,Eliteserien,Matchweek 6,Sat,Away,L,2,3,Bodø/Glimt,36.0,8244.0,Markus Henriksen,3-5-2,Kristoffer Hagenes,Match Report,,10.0,6.0,,0,0,2023,Rosenborg
7,2023-05-16,18:00,Eliteserien,Matchweek 7,Tue,Home,W,1,0,Haugesund,59.0,21264.0,Markus Henriksen,3-5-2,Rohit Saggi,Match Report,,12.0,3.0,,0,0,2023,Rosenborg
8,2023-05-29,17:00,Eliteserien,Matchweek 8,Mon,Away,L,1,3,Brann,38.0,16832.0,Markus Henriksen,3-5-2,Sigurd Kringstad,Match Report,,10.0,3.0,,1,1,2023,Rosenborg
9,2023-06-04,17:00,Eliteserien,Matchweek 9,Sun,Home,W,4,0,HamKam,61.0,10705.0,Markus Henriksen,3-4-3,Espen Andreas Eskås,Match Report,,12.0,6.0,,0,0,2023,Rosenborg
10,2023-06-11,17:00,Eliteserien,Matchweek 10,Sun,Away,D,2,2,Stabæk,74.0,4938.0,Markus Henriksen,3-4-3,Svein Oddvar Moen,Match Report,,13.0,5.0,,0,0,2023,Rosenborg
11,2023-06-25,17:00,Eliteserien,Matchweek 11,Sun,Home,L,0,3,Sarpsborg 08,49.0,14191.0,Markus Henriksen,4-3-3,Marius Grøtta,Match Report,,10.0,4.0,,0,0,2023,Rosenborg
12,2023-07-02,17:00,Eliteserien,Matchweek 12,Sun,Away,L,0,1,Aalesund,59.0,6209.0,Erlend Dahl Reitan,4-3-3,Marius Lien,Match Report,,21.0,4.0,,0,0,2023,Rosenborg
13,2023-07-09,17:00,Eliteserien,Matchweek 13,Sun,Home,L,1,2,Lillestrøm,44.0,12064.0,Erlend Dahl Reitan,4-3-3,Sivert Amland,Match Report,,13.0,4.0,,0,0,2023,Rosenborg
14,2023-07-16,17:00,Eliteserien,Matchweek 14,Sun,Home,W,2,1,Tromsø,41.0,12513.0,Erlend Dahl Reitan,4-3-3,Mohammad Aslam,Match Report,,13.0,5.0,,0,0,2023,Rosenborg
15,2023-07-23,19:15,Eliteserien,Matchweek 15,Sun,Away,W,1,0,Strømsgodset,42.0,7014.0,Erlend Dahl Reitan,4-3-3,Kristoffer Hagenes,Match Report,,10.0,3.0,,0,0,2023,Rosenborg
16,2023-07-30,17:00,Eliteserien,Matchweek 16,Sun,Home,W,3,2,Odd,60.0,12601.0,Erlend Dahl Reitan,4-3-3,Christian Moen,Match Report,,23.0,9.0,,1,1,2023,Rosenborg
17,2023-08-06,17:00,Eliteserien,Matchweek 17,Sun,Away,W,2,1,Haugesund,55.0,4667.0,Erlend Dahl Reitan,4-3-3,Sigurd Kringstad,Match Report,,19.0,3.0,,0,0,2023,Rosenborg
18,2023-08-20,17:00,Eliteserien,Matchweek 19,Sun,Away,L,0,3,HamKam,64.0,6500.0,Ulrik Yttergård Jenssen,4-3-3,Steinar Hauge,Match Report,,13.0,5.0,,0,0,2023,Rosenborg
19,2023-08-27,19:15,Eliteserien,Matchweek 20,Sun,Home,W,4,0,Aalesund,49.0,11020.0,Erlend Dahl Reitan,4-3-3,Marius Lien,Match Report,,14.0,8.0,,0,0,2023,Rosenborg
20,2023-09-03,17:00,Eliteserien,Matchweek 21,Sun,Away,L,1,3,Tromsø,40.0,6216.0,Erlend Dahl Reitan,4-3-3,Christian Moen,Match Report,,7.0,3.0,,0,0,2023,Rosenborg
21,2023-09-17,17:00,Eliteserien,Matchweek 22,Sun,Home,D,1,1,Bodø/Glimt,40.0,21266.0,André Hansen,4-3-3,Rohit Saggi,Match Report,,13.0,9.0,,1,1,2023,Rosenborg
22,2023-09-24,17:00,Eliteserien,Matchweek 23,Sun,Away,L,0,3,Lillestrøm,40.0,9301.0,André Hansen,4-3-3,Ola Nilsen,Match Report,,6.0,1.0,,0,0,2023,Rosenborg
23,2023-10-08,17:00,Eliteserien,Matchweek 24,Sun,Away,L,2,5,Sarpsborg 08,38.0,8022.0,Ulrik Yttergård Jenssen,4-3-3,Espen Andreas Eskås,Match Report,,16.0,6.0,,1,1,2023,Rosenborg
24,2023-10-22,17:00,Eliteserien,Matchweek 25,Sun,Home,D,1,1,Stabæk,57.0,13127.0,Ulrik Yttergård Jenssen,4-3-3,Sigurd Kringstad,Match Report,,14.0,4.0,,0,0,2023,Rosenborg
25,2023-10-29,19:13,Eliteserien,Matchweek 26,Sun,Away,W,3,1,Vålerenga,33.0,10892.0,Ulrik Yttergård Jenssen,4-3-3,Tore Hansen,Match Report,,10.0,5.0,,0,0,2023,Rosenborg
26,2023-11-05,17:00,Eliteserien,Matchweek 27,Sun,Home,W,3,1,Molde,53.0,16723.0,Ulrik Yttergård Jenssen,4-3-3,Rohit Saggi,Match Report,,11.0,7.0,,0,0,2023,Rosenborg
27,2023-11-12,17:00,Eliteserien,Matchweek 28,Sun,Away,L,2,3,Sandefjord,57.0,4063.0,Ulrik Yttergård Jenssen,4-3-3,Kai Erik Steen,Match Report,,21.0,7.0,,0,0,2023,Rosenborg
28,2023-11-26,17:00,Eliteserien,Matchweek 29,Sun,Home,L,1,3,Strømsgodset,64.0,11404.0,Ulrik Yttergård Jenssen,4-3-3,Marius Lien,Match Report,,7.0,2.0,,1,1,2023,Rosenborg
29,2023-12-03,17:00,Eliteserien,Matchweek 30,Sun,Away,W,5,1,Viking,29.0,14950.0,Ole Selnæs,4-3-3,Kai Erik Steen,Match Report,,8.0,5.0,,0,0,2023,Rosenborg
0,2023-04-10,17:00,Eliteserien,Matchweek 1,Mon,Away,D,0,0,Stabæk,46.0,3308.0,Steffen Hagen,3-4-3,Svein Sinnes,Match Report,,11.0,3.0,,0,0,2023,Odd
1,2023-04-16,17:00,Eliteserien,Matchweek 2,Sun,Home,W,2,0,Brann,34.0,5781.0,Steffen Hagen,5-4-1,Espen Andreas Eskås,Match Report,,12.0,5.0,,0,0,2023,Odd
2,2023-04-23,17:00,Eliteserien,Matchweek 3,Sun,Away,D,0,0,Sarpsborg 08,54.0,4330.0,Steffen Hagen,5-4-1,Svein Oddvar Moen,Match Report,,12.0,2.0,,0,0,2023,Odd
3,2023-04-30,19:15,Eliteserien,Matchweek 4,Sun,Home,D,0,0,Rosenborg,47.0,8331.0,Steffen Hagen,3-4-3,Daniel Higraff,Match Report,,9.0,1.0,,0,0,2023,Odd
4,2023-05-03,18:00,Eliteserien,Matchweek 18,Wed,Away,L,0,2,Bodø/Glimt,51.0,5944.0,Steffen Hagen,5-4-1,Sivert Amland,Match Report,,8.0,5.0,,0,0,2023,Odd
5,2023-05-07,17:00,Eliteserien,Matchweek 5,Sun,Away,W,1,0,Tromsø,50.0,3800.0,Steffen Hagen,5-4-1,Marius Grøtta,Match Report,,6.0,1.0,,0,0,2023,Odd
6,2023-05-12,19:00,Eliteserien,Matchweek 6,Fri,Home,L,0,1,Lillestrøm,56.0,6396.0,Steffen Hagen,5-4-1,Svein Sinnes,Match Report,,17.0,1.0,,0,0,2023,Odd
7,2023-05-16,18:00,Eliteserien,Matchweek 7,Tue,Away,L,2,3,Viking,48.0,15900.0,Steffen Hagen,5-4-1,Kristoffer Hagenes,Match Report,,6.0,4.0,,0,0,2023,Odd
8,2023-05-29,17:00,Eliteserien,Matchweek 8,Mon,Home,D,1,1,Strømsgodset,54.0,5088.0,Steffen Hagen,5-4-1,Jan Tennøy,Match Report,,12.0,2.0,,0,0,2023,Odd
